product_id,product_name,launch_datetime,category_id,description_word_count,has_video,screenshot_count,domain_type,pricing_model,featured,total_upvotes,total_comments,total_followers,total_views,success_score,success_tier,launch_date,launch_day,launch_hour,launch_month,launch_year,launch_quarter
728,SuperStream,2023-05-29 19:32:34,4,122,False,1,.com,Freemium,False,0,0,0,0,0.0,Low,2023-05-29,Monday,19,5,2023,2
729,WaveTech,2023-08-02 19:32:34,8,80,False,5,other,Freemium,False,3,3,0,62,2.6999999999999997,High,2023-08-02,Wednesday,19,8,2023,3
730,PulseSync,2025-01-20 19:32:34,6,66,False,3,.co,Free,False,2,0,0,33,1.2,Medium,2025-01-20,Monday,19,1,2025,1
731,PulseVision,2023-08-29 19:32:34,4,145,False,8,.tech,Free,False,5,0,0,94,3.0,High,2023-08-29,Tuesday,19,8,2023,3
732,Deploy,2024-04-19 19:32:34,4,94,False,0,other,Free,True,2,0,0,37,1.2,Medium,2024-04-19,Friday,19,4,2024,2
733,EasyFlow,2024-07-27 19:32:34,2,106,True,7,.ai,Free,False,4,0,0,84,2.4,High,2024-07-27,Saturday,19,7,2024,3
734,AutoTech,2023-05-27 19:32:34,2,114,False,4,.co,Free Trial,False,2,0,0,34,1.2,Medium,2023-05-27,Saturday,19,5,2023,2
735,SyncTech,2023-06-24 19:32:34,12,62,False,0,other,Free,False,0,0,0,0,0.0,Low,2023-06-24,Saturday,19,6,2023,2
736,Meta,2025-01-12 19:32:34,4,113,True,3,other,Free,False,2,0,0,45,1.2,Medium,2025-01-12,Sunday,19,1,2025,1
737,DesignApp,2023-08-17 19:32:34,5,102,True,0,.ai,Freemium,False,5,6,0,87,4.8,Viral,2023-08-17,Thursday,19,8,2023,3
738,Connect,2025-03-26 19:32:34,8,80,False,5,.app,Free Trial,False,5,2,0,96,3.6,High,2025-03-26,Wednesday,19,3,2025,1
739,DevData,2025-02-27 19:32:34,6,65,False,1,.app,Free,False,0,0,0,0,0.0,Low,2025-02-27,Thursday,19,2,2025,1
740,TechConnect,2023-11-02 19:32:34,4,118,True,4,other,Free,False,4,4,0,75,3.5999999999999996,High,2023-11-02,Thursday,19,11,2023,4
741,QuickStream,2023-07-19 19:32:34,11,133,False,6,.app,Freemium,False,3,0,0,69,1.7999999999999998,Medium,2023-07-19,Wednesday,19,7,2023,3
742,ScriptHub,2024-08-12 19:32:34,7,105,False,1,.io,Paid,False,0,0,0,0,0.0,Low,2024-08-12,Monday,19,8,2024,3
743,NextLogic,2023-07-04 19:32:34,8,56,True,5,.ai,Freemium,False,0,0,0,0,0.0,Low,2023-07-04,Tuesday,19,7,2023,3
744,UltraCloud,2023-04-19 19:32:34,2,68,True,5,.io,Free Trial,False,3,0,0,68,1.7999999999999998,Medium,2023-04-19,Wednesday,19,4,2023,2
745,DevBot,2024-07-25 19:32:34,12,87,False,4,.co,Open Source,False,2,0,0,39,1.2,Medium,2024-07-25,Thursday,19,7,2024,3
746,Wave,2023-08-11 19:32:34,7,146,True,4,.io,Paid,False,4,0,0,80,2.4,High,2023-08-11,Friday,19,8,2023,3
747,MindDeploy,2024-12-12 19:32:34,2,92,False,2,.co,Freemium,False,2,0,0,40,1.2,Medium,2024-12-12,Thursday,19,12,2024,4
748,RapidCode,2025-01-25 19:32:34,2,85,True,9,other,Freemium,False,3,1,0,64,2.0999999999999996,High,2025-01-25,Saturday,19,1,2025,1
749,Hub,2024-08-13 19:32:34,8,49,False,9,.co,Free,False,14,2,0,252,9.0,Viral,2024-08-13,Tuesday,19,8,2024,3
750,BoostLogic,2024-02-09 19:32:34,2,80,False,10,.co,Open Source,False,0,0,0,0,0.0,Low,2024-02-09,Friday,19,2,2024,1
751,FlowAI,2024-07-22 19:32:34,11,63,False,1,.tech,Freemium,False,4,0,0,72,2.4,High,2024-07-22,Monday,19,7,2024,3
752,AI,2023-11-19 19:32:34,9,69,False,6,.io,Free,False,0,0,0,0,0.0,Low,2023-11-19,Sunday,19,11,2023,4
753,FastMeta,2024-05-28 19:32:34,12,103,False,0,.tech,Paid,False,5,0,0,94,3.0,High,2024-05-28,Tuesday,19,5,2024,2
754,PixelHub,2025-03-17 19:32:34,1,87,False,5,other,Free,False,6,5,0,116,5.1,Viral,2025-03-17,Monday,19,3,2025,1
755,PixelFlow,2023-10-27 19:32:34,9,150,False,5,.ai,Freemium,False,10,5,1,187,7.6,Viral,2023-10-27,Friday,19,10,2023,4
756,FastInsight,2024-07-03 19:32:34,1,132,True,2,.io,Freemium,False,0,0,0,0,0.0,Low,2024-07-03,Wednesday,19,7,2024,3
757,BoostPulse,2024-01-22 19:32:34,10,81,False,1,.ai,Freemium,False,2,0,0,48,1.2,Medium,2024-01-22,Monday,19,1,2024,1
758,SimpleInsight,2024-12-24 19:32:34,10,72,True,1,.ai,Free Trial,True,14,6,0,294,10.2,Viral,2024-12-24,Tuesday,19,12,2024,4
759,Quick,2024-05-16 19:32:34,2,141,False,8,.co,Free,False,3,0,1,62,1.9,Medium,2024-05-16,Thursday,19,5,2024,2
760,NextSmart,2025-01-30 19:32:34,6,149,False,10,.io,Freemium,False,10,10,0,197,9.0,Viral,2025-01-30,Thursday,19,1,2025,1
761,MindVision,2023-10-22 19:32:34,6,34,False,4,.ai,Freemium,False,5,0,0,115,3.0,High,2023-10-22,Sunday,19,10,2023,4
762,CloudApp,2023-05-21 19:32:34,1,102,True,6,.app,Paid,False,3,0,0,57,1.7999999999999998,Medium,2023-05-21,Sunday,19,5,2023,2
763,WaveVision,2024-08-02 19:32:34,7,92,False,4,.ai,Paid,False,0,0,0,0,0.0,Low,2024-08-02,Friday,19,8,2024,3
764,DevScript,2024-07-31 19:32:34,8,119,False,6,.app,Freemium,False,11,0,3,214,6.8999999999999995,Viral,2024-07-31,Wednesday,19,7,2024,3
765,PulseCode,2024-08-28 19:32:34,2,158,False,3,.io,Freemium,True,11,7,0,220,8.7,Viral,2024-08-28,Wednesday,19,8,2024,3
766,NextSync,2024-08-13 19:32:34,8,85,False,7,other,Free,False,6,6,0,107,5.3999999999999995,Viral,2024-08-13,Tuesday,19,8,2024,3
767,MegaConnect,2024-01-13 19:32:34,9,38,True,10,.tech,Free Trial,False,6,2,0,105,4.199999999999999,High,2024-01-13,Saturday,19,1,2024,1
768,Code,2024-04-06 19:32:34,6,117,False,9,.io,Freemium,False,0,0,0,0,0.0,Low,2024-04-06,Saturday,19,4,2024,2
769,MindTech,2024-01-13 19:32:34,5,141,False,10,.tech,Paid,False,0,0,0,0,0.0,Low,2024-01-13,Saturday,19,1,2024,1
770,Connect,2024-01-22 19:32:34,12,90,False,9,.tech,Free,True,10,4,0,204,7.2,Viral,2024-01-22,Monday,19,1,2024,1
771,DesignConnect,2023-09-08 19:32:34,9,78,False,6,.io,Free,False,4,5,0,79,3.9,High,2023-09-08,Friday,19,9,2023,3
772,Insight,2023-12-21 19:32:34,12,86,True,9,.ai,Freemium,False,13,4,0,237,9.0,Viral,2023-12-21,Thursday,19,12,2023,4
773,HubPixel,2023-12-13 19:32:34,11,125,True,4,.com,Free Trial,False,4,0,0,75,2.4,High,2023-12-13,Wednesday,19,12,2023,4
774,MindInsight,2023-10-30 19:32:34,9,86,False,10,.ai,Freemium,False,2,0,0,38,1.2,Medium,2023-10-30,Monday,19,10,2023,4
775,DeepMind,2025-01-15 19:32:34,1,109,True,5,.ai,Free Trial,False,8,10,1,175,7.8999999999999995,Viral,2025-01-15,Wednesday,19,1,2025,1
776,DesignHub,2024-05-04 19:32:34,11,100,False,4,other,Freemium,False,2,0,0,44,1.2,Medium,2024-05-04,Saturday,19,5,2024,2
777,MetaScript,2024-07-29 19:32:34,3,97,False,6,.co,Freemium,False,8,0,0,166,4.8,Viral,2024-07-29,Monday,19,7,2024,3
778,UltraPulse,2025-03-25 19:32:34,9,121,True,1,.co,Free,False,3,0,0,65,1.7999999999999998,Medium,2025-03-25,Tuesday,19,3,2025,1
779,FastSpark,2024-02-11 19:32:34,11,85,False,4,.ai,Free Trial,False,0,0,0,0,0.0,Low,2024-02-11,Sunday,19,2,2024,1
780,EasyAI,2024-02-08 19:32:34,2,87,True,9,.app,Free,False,0,0,0,0,0.0,Low,2024-02-08,Thursday,19,2,2024,1
781,AutoCloud,2025-04-06 19:32:34,12,123,False,2,other,Free Trial,False,0,0,0,0,0.0,Low,2025-04-06,Sunday,19,4,2025,2
782,SuperFlow,2023-10-14 19:32:34,4,70,True,8,.tech,Free Trial,False,3,0,0,57,1.7999999999999998,Medium,2023-10-14,Saturday,19,10,2023,4
783,SparkPro,2024-01-22 19:32:34,4,73,True,5,.co,Free Trial,False,4,0,0,71,2.4,High,2024-01-22,Monday,19,1,2024,1
784,CloudTech,2024-09-28 19:32:34,2,62,False,9,.ai,Freemium,False,0,1,0,0,0.3,Low,2024-09-28,Saturday,19,9,2024,3
785,StreamCode,2024-01-30 19:32:34,3,125,False,2,other,Paid,False,0,0,0,0,0.0,Low,2024-01-30,Tuesday,19,1,2024,1
786,Code,2024-10-29 19:32:34,3,96,False,6,.com,Paid,False,4,1,0,72,2.6999999999999997,High,2024-10-29,Tuesday,19,10,2024,4
787,UltraMind,2024-06-30 19:32:34,1,60,False,3,.app,Free,False,0,0,0,0,0.0,Low,2024-06-30,Sunday,19,6,2024,2
788,NextDev,2023-05-10 19:32:34,6,125,False,2,.io,Freemium,True,2,0,0,35,1.2,Medium,2023-05-10,Wednesday,19,5,2023,2
789,NextApp,2023-07-15 19:32:34,8,83,False,7,.ai,Free,False,5,0,0,91,3.0,High,2023-07-15,Saturday,19,7,2023,3
790,Wave,2025-02-27 19:32:34,12,73,False,3,other,Freemium,False,3,0,0,58,1.7999999999999998,Medium,2025-02-27,Thursday,19,2,2025,1
791,ProInsight,2024-09-14 19:32:34,3,94,False,10,.ai,Free,False,3,0,0,62,1.7999999999999998,Medium,2024-09-14,Saturday,19,9,2024,3
792,DevTech,2023-04-27 19:32:34,5,144,False,0,.tech,Free,False,0,0,0,0,0.0,Low,2023-04-27,Thursday,19,4,2023,2
793,SuperStream,2025-01-16 19:32:34,1,88,False,5,.app,Freemium,False,3,2,0,59,2.4,High,2025-01-16,Thursday,19,1,2025,1
794,RapidDev,2024-06-23 19:32:34,10,117,False,9,.co,Freemium,False,7,6,1,145,6.1,Viral,2024-06-23,Sunday,19,6,2024,2
795,ConnectApp,2024-10-20 19:32:34,7,121,False,10,.co,Freemium,False,3,3,0,60,2.6999999999999997,High,2024-10-20,Sunday,19,10,2024,4
796,Dev,2024-08-16 19:32:34,10,113,False,10,.co,Free,False,5,3,0,97,3.9,High,2024-08-16,Friday,19,8,2024,3
797,App,2024-01-14 19:32:34,1,138,False,0,.io,Freemium,False,0,0,0,0,0.0,Low,2024-01-14,Sunday,19,1,2024,1
798,BoostSync,2024-06-24 19:32:34,12,78,False,4,other,Free,False,0,0,0,0,0.0,Low,2024-06-24,Monday,19,6,2024,2
799,SimpleMind,2023-12-17 19:32:34,11,68,True,6,.app,Freemium,False,9,4,0,182,6.6,Viral,2023-12-17,Sunday,19,12,2023,4
800,Code,2024-04-21 19:32:34,9,68,False,5,.app,Freemium,False,5,0,0,86,3.0,High,2024-04-21,Sunday,19,4,2024,2
801,SmartPixel,2023-09-26 19:32:34,8,95,True,1,.co,Freemium,False,5,0,0,88,3.0,High,2023-09-26,Tuesday,19,9,2023,3
802,CloudWave,2024-04-26 19:32:34,7,71,False,10,.co,Paid,False,5,0,0,96,3.0,High,2024-04-26,Friday,19,4,2024,2
803,DevDesign,2023-07-24 19:32:34,10,104,True,3,.tech,Freemium,False,2,0,0,40,1.2,Medium,2023-07-24,Monday,19,7,2023,3
804,NextSmart,2023-05-29 19:32:34,7,102,False,10,.com,Paid,False,0,0,0,0,0.0,Low,2023-05-29,Monday,19,5,2023,2
805,FastPulse,2025-03-01 19:32:34,5,130,True,1,.com,Freemium,False,0,0,0,0,0.0,Low,2025-03-01,Saturday,19,3,2025,1
806,SuperDev,2025-02-13 19:32:34,5,108,True,10,.ai,Freemium,False,14,28,7,298,17.5,Viral,2025-02-13,Thursday,19,2,2025,1
807,Wave,2025-04-13 19:32:34,11,87,False,0,.ai,Freemium,False,4,2,0,80,3.0,High,2025-04-13,Sunday,19,4,2025,2
808,Mind,2024-03-23 19:32:34,5,112,False,2,.app,Free,False,0,0,0,0,0.0,Low,2024-03-23,Saturday,19,3,2024,1
809,FastVision,2024-04-19 19:32:34,1,69,True,2,.app,Paid,False,2,0,1,33,1.3,Medium,2024-04-19,Friday,19,4,2024,2
810,AISpark,2025-01-06 19:32:34,8,98,False,6,.io,Freemium,False,5,1,0,85,3.3,High,2025-01-06,Monday,19,1,2025,1
811,Logic,2024-06-15 19:32:34,12,109,False,0,.io,Freemium,True,2,0,0,36,1.2,Medium,2024-06-15,Saturday,19,6,2024,2
812,Vision,2024-02-09 19:32:34,11,103,True,8,.com,Free,False,2,0,0,40,1.2,Medium,2024-02-09,Friday,19,2,2024,1
813,DesignScript,2024-01-18 19:32:34,1,112,True,10,.ai,Free,False,4,4,0,80,3.5999999999999996,High,2024-01-18,Thursday,19,1,2024,1
814,Wave,2024-03-01 19:32:34,4,80,False,5,.com,Free Trial,False,3,0,0,60,1.7999999999999998,Medium,2024-03-01,Friday,19,3,2024,1
815,Hub,2023-05-31 19:32:34,9,134,False,3,.com,Paid,False,5,1,0,98,3.3,High,2023-05-31,Wednesday,19,5,2023,2
816,AutoApp,2023-05-16 19:32:34,9,154,True,2,.ai,Free,False,9,3,0,171,6.299999999999999,Viral,2023-05-16,Tuesday,19,5,2023,2
817,SmartScript,2024-10-19 19:32:34,5,51,False,2,other,Freemium,False,0,0,0,0,0.0,Low,2024-10-19,Saturday,19,10,2024,4
818,LogicVision,2024-02-28 19:32:34,4,63,False,1,.io,Freemium,False,3,0,0,58,1.7999999999999998,Medium,2024-02-28,Wednesday,19,2,2024,1
819,SparkDesign,2024-11-08 19:32:34,3,101,False,1,.tech,Free Trial,True,0,0,0,0,0.0,Low,2024-11-08,Friday,19,11,2024,4
820,AIAI,2024-06-27 19:32:34,3,92,False,9,.tech,Free,False,5,1,0,106,3.3,High,2024-06-27,Thursday,19,6,2024,2
821,Sync,2023-10-30 19:32:34,12,156,False,4,.tech,Free,False,1,0,0,24,0.6,Low,2023-10-30,Monday,19,10,2023,4
822,AppConnect,2023-09-03 19:32:34,5,106,False,8,.ai,Free Trial,False,2,0,0,35,1.2,Medium,2023-09-03,Sunday,19,9,2023,3
823,ConnectHub,2023-09-24 19:32:34,10,141,False,1,.co,Free,False,0,0,0,0,0.0,Low,2023-09-24,Sunday,19,9,2023,3
824,MetaApp,2024-11-28 19:32:34,1,38,False,1,.co,Free,False,3,1,1,58,2.1999999999999997,High,2024-11-28,Thursday,19,11,2024,4
825,UltraBot,2023-08-21 19:32:34,5,124,False,5,.co,Open Source,False,7,0,1,133,4.3,Viral,2023-08-21,Monday,19,8,2023,3
826,App,2024-12-14 19:32:34,6,78,False,9,.app,Freemium,True,15,3,0,284,9.9,Viral,2024-12-14,Saturday,19,12,2024,4
827,DesignStream,2023-05-29 19:32:34,7,78,True,1,.io,Free,False,3,0,0,66,1.7999999999999998,Medium,2023-05-29,Monday,19,5,2023,2
828,QuickPulse,2024-12-04 19:32:34,12,92,False,3,.io,Free,False,6,0,3,131,3.8999999999999995,High,2024-12-04,Wednesday,19,12,2024,4
829,ProPro,2025-01-19 19:32:34,9,57,False,5,other,Free,False,0,0,0,0,0.0,Low,2025-01-19,Sunday,19,1,2025,1
830,UltraPulse,2024-10-16 19:32:34,3,113,False,4,other,Free,False,6,1,2,113,4.1,High,2024-10-16,Wednesday,19,10,2024,4
831,WaveScript,2024-02-01 19:32:34,2,105,False,0,.app,Free Trial,False,2,0,0,39,1.2,Medium,2024-02-01,Thursday,19,2,2024,1
832,FastDev,2023-04-17 19:32:34,3,107,False,5,.com,Freemium,False,7,0,0,126,4.2,High,2023-04-17,Monday,19,4,2023,2
833,MindVision,2024-10-06 19:32:34,12,126,True,0,other,Paid,False,2,0,0,35,1.2,Medium,2024-10-06,Sunday,19,10,2024,4
834,HubVision,2024-07-10 19:32:34,9,145,False,2,.tech,Free Trial,False,5,0,0,94,3.0,High,2024-07-10,Wednesday,19,7,2024,3
835,FastDev,2023-08-26 19:32:34,12,89,False,9,.co,Freemium,False,2,1,0,38,1.5,Medium,2023-08-26,Saturday,19,8,2023,3
836,UltraSync,2024-06-24 19:32:34,7,114,True,4,.tech,Free,False,0,0,0,0,0.0,Low,2024-06-24,Monday,19,6,2024,2
837,Cloud,2024-03-17 19:32:34,9,108,True,9,.co,Freemium,False,3,0,0,50,1.7999999999999998,Medium,2024-03-17,Sunday,19,3,2024,1
838,ScriptVision,2023-07-19 19:32:34,2,111,False,4,.tech,Free Trial,False,0,0,0,0,0.0,Low,2023-07-19,Wednesday,19,7,2023,3
839,DevPro,2024-05-14 19:32:34,5,111,True,9,.com,Free Trial,False,2,2,0,36,1.7999999999999998,Medium,2024-05-14,Tuesday,19,5,2024,2
840,ProApp,2024-12-23 19:32:34,4,147,True,5,.tech,Free,False,7,0,0,135,4.2,High,2024-12-23,Monday,19,12,2024,4
841,PulseCloud,2024-08-11 19:32:34,2,86,False,9,.tech,Paid,False,1,0,0,24,0.6,Low,2024-08-11,Sunday,19,8,2024,3
842,SuperFlow,2024-12-10 19:32:34,9,54,False,7,.ai,Freemium,False,3,0,0,62,1.7999999999999998,Medium,2024-12-10,Tuesday,19,12,2024,4
843,QuickConnect,2023-07-24 19:32:34,9,79,False,4,.tech,Free Trial,False,3,0,0,52,1.7999999999999998,Medium,2023-07-24,Monday,19,7,2023,3
844,App,2024-02-10 19:32:34,6,122,False,10,.ai,Free,False,0,0,0,0,0.0,Low,2024-02-10,Saturday,19,2,2024,1
845,SmartSmart,2025-03-09 19:32:34,11,100,True,0,.io,Freemium,False,1,0,0,19,0.6,Low,2025-03-09,Sunday,19,3,2025,1
846,SimpleStream,2023-12-12 19:32:34,6,85,False,4,.app,Free Trial,False,2,2,0,45,1.7999999999999998,Medium,2023-12-12,Tuesday,19,12,2023,4
847,BotVision,2023-04-29 19:32:34,8,67,False,2,.tech,Freemium,False,2,1,0,38,1.5,Medium,2023-04-29,Saturday,19,4,2023,2
848,Mind,2024-06-12 19:32:34,6,106,False,3,.io,Freemium,True,15,0,4,321,9.4,Viral,2024-06-12,Wednesday,19,6,2024,2
849,NextLogic,2024-11-24 19:32:34,1,119,False,7,other,Free,False,0,0,0,0,0.0,Low,2024-11-24,Sunday,19,11,2024,4
850,MegaSmart,2024-10-22 19:32:34,4,109,False,6,other,Free,False,15,6,0,320,10.8,Viral,2024-10-22,Tuesday,19,10,2024,4
851,PixelHub,2024-03-09 19:32:34,7,92,False,10,.ai,Freemium,False,4,2,1,77,3.1,High,2024-03-09,Saturday,19,3,2024,1
852,NeoDesign,2023-06-11 19:32:34,2,104,False,4,.tech,Free Trial,False,0,0,0,0,0.0,Low,2023-06-11,Sunday,19,6,2023,2
853,DeployStream,2025-02-24 19:32:34,9,104,False,1,.tech,Free,False,0,0,0,0,0.0,Low,2025-02-24,Monday,19,2,2025,1
854,Meta,2023-05-03 19:32:34,8,105,False,5,.com,Freemium,False,2,1,0,36,1.5,Medium,2023-05-03,Wednesday,19,5,2023,2
855,HubSmart,2024-08-28 19:32:34,8,64,False,10,.io,Paid,False,3,0,0,56,1.7999999999999998,Medium,2024-08-28,Wednesday,19,8,2024,3
856,QuickPro,2023-09-29 19:32:34,7,105,False,5,.co,Free,False,4,0,0,80,2.4,High,2023-09-29,Friday,19,9,2023,3
857,FlowSpark,2024-07-04 19:32:34,4,86,False,9,.co,Freemium,False,5,0,0,114,3.0,High,2024-07-04,Thursday,19,7,2024,3
858,DevPulse,2024-06-29 19:32:34,2,131,False,9,.com,Paid,True,8,3,0,178,5.699999999999999,Viral,2024-06-29,Saturday,19,6,2024,2
859,SmartSpark,2024-01-30 19:32:34,3,103,False,10,.ai,Free Trial,False,4,0,0,78,2.4,High,2024-01-30,Tuesday,19,1,2024,1
860,StreamScript,2024-07-13 19:32:34,12,125,False,5,.co,Freemium,False,1,0,0,15,0.6,Low,2024-07-13,Saturday,19,7,2024,3
861,QuickData,2024-12-09 19:32:34,6,90,False,8,.co,Paid,False,1,0,0,23,0.6,Low,2024-12-09,Monday,19,12,2024,4
862,UltraTech,2024-12-30 19:32:34,12,92,False,10,other,Free,False,4,9,0,84,5.1,Viral,2024-12-30,Monday,19,12,2024,4
863,NeoWave,2024-01-26 19:32:34,12,144,False,7,other,Free Trial,False,2,0,0,40,1.2,Medium,2024-01-26,Friday,19,1,2024,1
864,DevLogic,2024-03-11 19:32:34,5,113,False,7,.app,Free,False,0,0,0,0,0.0,Low,2024-03-11,Monday,19,3,2024,1
865,SmartConnect,2023-10-25 19:32:34,12,78,False,0,.io,Paid,False,2,0,0,42,1.2,Medium,2023-10-25,Wednesday,19,10,2023,4
866,ProQuick,2024-11-03 19:32:34,8,126,False,4,.ai,Free,False,11,8,0,223,9.0,Viral,2024-11-03,Sunday,19,11,2024,4
867,ConnectSpark,2023-04-22 19:32:34,6,84,False,6,.tech,Free Trial,False,2,0,0,35,1.2,Medium,2023-04-22,Saturday,19,4,2023,2
868,SyncApp,2023-07-13 19:32:34,6,106,False,5,.io,Paid,True,19,4,0,394,12.6,Viral,2023-07-13,Thursday,19,7,2023,3
869,Bot,2024-01-23 19:32:34,1,155,False,4,.ai,Paid,False,0,0,0,0,0.0,Low,2024-01-23,Tuesday,19,1,2024,1
870,Pulse,2024-01-13 19:32:34,4,57,True,7,.co,Free,False,1,0,0,23,0.6,Low,2024-01-13,Saturday,19,1,2024,1
871,CodeMeta,2024-08-19 19:32:34,5,94,False,2,.app,Freemium,False,7,1,0,130,4.5,Viral,2024-08-19,Monday,19,8,2024,3
872,MindConnect,2024-09-11 19:32:34,12,112,False,5,.io,Freemium,False,4,0,2,80,2.6,High,2024-09-11,Wednesday,19,9,2024,3
873,UltraData,2024-07-13 19:32:34,11,122,False,4,.co,Paid,False,1,0,0,15,0.6,Low,2024-07-13,Saturday,19,7,2024,3
874,SimpleLogic,2025-04-07 19:32:34,3,62,False,7,.ai,Free,False,8,1,1,155,5.199999999999999,Viral,2025-04-07,Monday,19,4,2025,2
875,PixelMeta,2024-06-13 19:32:34,9,53,False,3,.io,Open Source,False,0,0,0,0,0.0,Low,2024-06-13,Thursday,19,6,2024,2
876,MetaConnect,2023-09-27 19:32:34,1,132,False,7,.tech,Free Trial,False,13,2,5,256,8.9,Viral,2023-09-27,Wednesday,19,9,2023,3
877,QuickPulse,2024-06-20 19:32:34,6,78,False,9,.io,Free,False,4,0,0,78,2.4,High,2024-06-20,Thursday,19,6,2024,2
878,DeepQuick,2024-10-03 19:32:34,6,77,False,1,.co,Free Trial,False,1,0,0,15,0.6,Low,2024-10-03,Thursday,19,10,2024,4
879,FlowAI,2023-07-27 19:32:34,10,146,False,8,.io,Freemium,False,9,4,0,183,6.6,Viral,2023-07-27,Thursday,19,7,2023,3
880,CloudSpark,2024-04-10 19:32:34,5,102,True,8,.tech,Freemium,False,4,3,0,79,3.3,High,2024-04-10,Wednesday,19,4,2024,2
881,PulseHub,2024-07-24 19:32:34,12,102,False,9,.app,Freemium,False,3,0,0,58,1.7999999999999998,Medium,2024-07-24,Wednesday,19,7,2024,3
882,HyperMeta,2024-08-25 19:32:34,5,94,False,9,.app,Freemium,False,4,2,0,93,3.0,High,2024-08-25,Sunday,19,8,2024,3
883,AppQuick,2023-06-07 19:32:34,10,63,False,5,.co,Paid,False,1,1,0,15,0.8999999999999999,Medium,2023-06-07,Wednesday,19,6,2023,2
884,CloudPro,2024-04-30 19:32:34,5,120,False,3,.ai,Freemium,False,0,0,0,0,0.0,Low,2024-04-30,Tuesday,19,4,2024,2
885,BoostLogic,2023-08-05 19:32:34,6,112,False,3,.co,Freemium,False,3,0,0,62,1.7999999999999998,Medium,2023-08-05,Saturday,19,8,2023,3
886,DevCode,2025-01-22 19:32:34,8,105,True,5,.app,Paid,False,6,0,0,113,3.5999999999999996,High,2025-01-22,Wednesday,19,1,2025,1
887,SmartData,2025-03-19 19:32:34,2,96,False,4,.com,Paid,False,8,4,0,163,6.0,Viral,2025-03-19,Wednesday,19,3,2025,1
888,TechSmart,2023-07-01 19:32:34,6,91,True,5,.com,Free,False,2,0,0,43,1.2,Medium,2023-07-01,Saturday,19,7,2023,3
889,AppInsight,2024-02-05 19:32:34,1,127,False,6,.io,Free Trial,True,6,0,0,123,3.5999999999999996,High,2024-02-05,Monday,19,2,2024,1
890,DesignDesign,2024-10-05 19:32:34,4,95,False,6,.tech,Freemium,False,5,2,0,110,3.6,High,2024-10-05,Saturday,19,10,2024,4
891,AutoMeta,2025-01-28 19:32:34,10,98,False,8,other,Free,False,0,0,0,0,0.0,Low,2025-01-28,Tuesday,19,1,2025,1
892,Code,2024-10-22 19:32:34,3,115,False,7,other,Free,False,5,4,0,105,4.2,High,2024-10-22,Tuesday,19,10,2024,4
893,Vision,2025-02-22 19:32:34,9,106,True,5,other,Freemium,False,4,3,0,76,3.3,High,2025-02-22,Saturday,19,2,2025,1
894,DesignSmart,2024-02-24 19:32:34,3,149,True,5,.io,Free Trial,False,0,0,0,0,0.0,Low,2024-02-24,Saturday,19,2,2024,1
895,UltraApp,2023-08-28 19:32:34,6,47,False,4,.com,Freemium,False,3,5,0,68,3.3,High,2023-08-28,Monday,19,8,2023,3
896,QuickVision,2024-09-09 19:32:34,1,108,True,0,.app,Paid,False,3,1,1,55,2.1999999999999997,High,2024-09-09,Monday,19,9,2024,3
897,FlowWave,2023-06-20 19:32:34,12,78,False,8,.io,Free,False,3,4,0,59,3.0,High,2023-06-20,Tuesday,19,6,2023,2
898,Script,2023-04-17 19:32:34,6,71,True,8,other,Freemium,False,4,5,0,84,3.9,High,2023-04-17,Monday,19,4,2023,2
899,ProCode,2024-08-29 19:32:34,4,86,False,8,other,Open Source,False,2,0,0,46,1.2,Medium,2024-08-29,Thursday,19,8,2024,3
900,AIDesign,2024-05-24 19:32:34,8,101,False,10,.co,Paid,False,6,5,0,111,5.1,Viral,2024-05-24,Friday,19,5,2024,2
901,WaveWave,2023-12-01 19:32:34,11,102,True,7,other,Free,True,3,0,0,64,1.7999999999999998,Medium,2023-12-01,Friday,19,12,2023,4
902,SparkData,2025-03-27 19:32:34,9,54,False,9,.tech,Freemium,True,17,6,5,337,12.5,Viral,2025-03-27,Thursday,19,3,2025,1
903,MetaPro,2023-10-29 19:32:34,4,83,False,2,other,Free,True,3,0,0,64,1.7999999999999998,Medium,2023-10-29,Sunday,19,10,2023,4
904,DevQuick,2024-09-09 19:32:34,10,108,True,0,.co,Freemium,False,0,0,0,0,0.0,Low,2024-09-09,Monday,19,9,2024,3
905,QuickVision,2023-11-26 19:32:34,12,73,False,10,other,Paid,True,1,0,0,18,0.6,Low,2023-11-26,Sunday,19,11,2023,4
906,Design,2024-12-10 19:32:34,10,66,False,7,.tech,Paid,False,4,2,0,76,3.0,High,2024-12-10,Tuesday,19,12,2024,4
907,Logic,2024-12-06 19:32:34,6,32,False,6,.app,Free,False,2,0,0,38,1.2,Medium,2024-12-06,Friday,19,12,2024,4
908,DeployCloud,2024-11-02 19:32:34,1,80,True,4,.io,Free Trial,False,0,0,0,0,0.0,Low,2024-11-02,Saturday,19,11,2024,4
909,DeployDesign,2024-11-24 19:32:34,4,65,False,9,.tech,Freemium,False,1,0,0,24,0.6,Low,2024-11-24,Sunday,19,11,2024,4
910,BotWave,2025-01-24 19:32:34,7,70,True,6,.co,Freemium,False,1,0,0,19,0.6,Low,2025-01-24,Friday,19,1,2025,1
911,FastMeta,2023-12-30 19:32:34,12,91,True,9,.io,Freemium,False,0,0,0,0,0.0,Low,2023-12-30,Saturday,19,12,2023,4
